EmployeeID,Name,Age,Gender,Location,Department,Designation,YearsAtTCS,PerformanceRating,AI_Training_Level,SkillsMatch,OnsiteExperience,Certifications,CurrentProject,BillableDays,BenchDays,PreviousBenchInstances,UpSkilledLastYear,WillingToReskill,RedeploymentAttempts,LastPromotionYearsAgo,SalaryUSD,ManagerFeedbackScore,LayoffFlag,LayoffReason,DateOfRecord
TCS05682,Employee_5682,47,Female,Germany,IT,Senior,5.3,Medium,Advanced,Mismatch,Yes,4,Yes,255,1,1,Yes,Yes,1,2,39749,2.62,0,N/A,2025-07-30
TCS05683,Employee_5683,56,Male,India,Sales,Junior,4.4,High,None,Match,No,3,Yes,247,4,0,Yes,Yes,0,2,10000,4.7,0,N/A,2025-07-30
TCS05684,Employee_5684,38,Male,USA,HR,Mid,8.5,High,None,Match,No,2,Yes,234,19,1,Yes,Yes,0,1,22990,4.23,0,N/A,2025-07-30
TCS05685,Employee_5685,49,Male,Canada,IT,Lead,8.3,Medium,Advanced,Match,No,3,Yes,235,20,2,Yes,Yes,0,0,10000,3.64,0,N/A,2025-07-30
TCS05686,Employee_5686,44,Female,USA,IT,Senior,1.3,Low,None,Mismatch,Yes,7,Yes,256,0,1,No,Yes,2,1,29822,3.94,0,N/A,2025-07-30
TCS05687,Employee_5687,59,Male,India,IT,Mid,6.3,Medium,Basic,Match,Yes,0,Yes,245,10,0,Yes,Yes,1,2,12907,4.19,0,N/A,2025-07-30
TCS05688,Employee_5688,46,Female,India,IT,Mid,3.3,Low,None,Mismatch,No,1,Yes,228,23,1,Yes,Yes,0,1,23725,2.46,0,N/A,2025-07-30
TCS05689,Employee_5689,35,Male,India,IT,Mid,1.9,Medium,Basic,Match,Yes,0,No,247,9,2,Yes,Yes,1,1,30522,3.12,0,N/A,2025-07-30
TCS05690,Employee_5690,52,Female,India,IT,Mid,0.5,Medium,None,Match,No,5,Yes,252,7,2,Yes,No,1,3,21742,2.82,0,N/A,2025-07-30
TCS05691,Employee_5691,34,Female,India,IT,Junior,5.4,Medium,Basic,Match,Yes,6,Yes,250,9,0,Yes,Yes,1,3,39014,3.34,0,N/A,2025-07-30
TCS05692,Employee_5692,39,Male,India,IT,Junior,5.6,Medium,Basic,Match,Yes,3,Yes,234,23,1,Yes,Yes,2,2,36094,2.3,0,N/A,2025-07-30
TCS05693,Employee_5693,39,Male,UK,IT,Junior,0.7,Medium,None,Mismatch,No,3,No,244,10,2,Yes,Yes,1,3,30195,4.14,0,N/A,2025-07-30
TCS05694,Employee_5694,32,Male,Australia,IT,Mid,10.1,Medium,Basic,Match,Yes,3,No,259,0,0,Yes,Yes,1,0,21427,3.83,0,N/A,2025-07-30
TCS05695,Employee_5695,27,Female,USA,IT,Junior,3.5,Medium,None,Mismatch,No,5,Yes,239,13,0,No,No,2,2,21895,2.88,0,N/A,2025-07-30
TCS05696,Employee_5696,26,Female,Canada,Sales,Mid,1.7,Medium,Advanced,Match,No,5,Yes,228,23,0,Yes,Yes,1,3,29716,4.07,0,N/A,2025-07-30
TCS05697,Employee_5697,28,Female,India,IT,Mid,7.1,Medium,Basic,Match,No,6,Yes,256,2,0,Yes,No,0,3,23283,3.22,0,N/A,2025-07-30
TCS05698,Employee_5698,56,Female,India,IT,Junior,0.5,High,Basic,Match,Yes,4,Yes,258,0,1,Yes,Yes,0,1,32708,2.04,0,N/A,2025-07-30
TCS05699,Employee_5699,22,Female,UK,Finance,Mid,2.2,Medium,Basic,Match,No,7,No,246,7,2,No,No,0,1,33219,2.69,0,N/A,2025-07-30
TCS05700,Employee_5700,35,Female,UK,Consulting,Mid,9.4,Medium,Advanced,Match,No,1,Yes,236,16,0,Yes,Yes,0,0,10000,2.4,0,N/A,2025-07-30
TCS05701,Employee_5701,35,Male,India,Consulting,Mid,8.3,Medium,None,Match,No,5,Yes,252,1,2,Yes,Yes,0,4,17118,3.94,0,N/A,2025-07-30
TCS05702,Employee_5702,27,Male,India,HR,Lead,3.0,Medium,Basic,Mismatch,No,3,No,248,8,0,No,Yes,0,3,45015,4.48,0,N/A,2025-07-30
TCS05703,Employee_5703,40,Male,Australia,IT,Junior,9.9,High,Advanced,Match,No,2,Yes,245,12,0,Yes,No,1,1,10000,3.19,0,N/A,2025-07-30
TCS05704,Employee_5704,30,Female,Australia,IT,Mid,5.8,High,Basic,Match,No,5,Yes,242,17,1,Yes,Yes,3,1,31066,2.67,0,N/A,2025-07-30
TCS05705,Employee_5705,45,Male,India,IT,Mid,5.5,Medium,None,Match,No,4,Yes,253,0,2,Yes,Yes,1,2,28274,4.26,0,N/A,2025-07-30
TCS05706,Employee_5706,59,Male,India,IT,Mid,5.2,Medium,None,Match,No,7,Yes,252,8,5,Yes,Yes,2,0,36426,4.45,0,N/A,2025-07-30
TCS05707,Employee_5707,32,Male,India,HR,Senior,9.9,High,None,Match,Yes,3,Yes,244,9,3,Yes,Yes,0,1,29572,3.76,0,N/A,2025-07-30
TCS05708,Employee_5708,51,Male,Canada,Consulting,Junior,8.7,Medium,None,Match,Yes,5,Yes,251,0,0,Yes,No,0,0,10439,4.17,0,N/A,2025-07-30
TCS05709,Employee_5709,34,Female,USA,Finance,Senior,10.5,Medium,None,Match,Yes,1,Yes,234,20,2,Yes,No,4,1,10000,2.1,0,N/A,2025-07-30
TCS05710,Employee_5710,51,Male,India,Finance,Junior,9.4,High,Basic,Match,Yes,4,No,234,25,1,Yes,Yes,0,2,15598,4.22,0,N/A,2025-07-30
TCS05711,Employee_5711,24,Male,India,IT,Manager,8.4,High,None,Match,No,2,No,244,12,2,Yes,No,1,1,13096,4.34,0,N/A,2025-07-30
TCS05712,Employee_5712,58,Male,India,IT,Junior,5.0,Medium,None,Match,Yes,4,Yes,248,10,3,Yes,No,0,0,19094,3.13,0,N/A,2025-07-30
TCS05713,Employee_5713,29,Other,India,Legal,Manager,7.2,Low,Basic,Match,No,7,No,251,0,3,No,Yes,0,3,13487,2.97,0,N/A,2025-07-30
TCS05714,Employee_5714,52,Male,India,Sales,Lead,6.1,High,Basic,Match,No,6,No,250,5,0,No,Yes,4,0,36200,2.7,0,N/A,2025-07-30
TCS05715,Employee_5715,37,Male,India,IT,Lead,4.1,Medium,Basic,Mismatch,No,6,Yes,239,20,0,Yes,Yes,2,2,22013,2.08,0,N/A,2025-07-30
TCS05716,Employee_5716,35,Female,India,IT,Junior,9.6,Medium,Basic,Mismatch,No,2,Yes,243,17,1,No,Yes,1,1,26586,3.25,0,N/A,2025-07-30
TCS05717,Employee_5717,42,Male,USA,IT,Junior,5.1,Medium,Basic,Match,No,2,Yes,247,10,0,Yes,No,0,0,31941,4.25,0,N/A,2025-07-30
TCS05718,Employee_5718,37,Female,UK,Sales,Mid,4.9,Low,Basic,Match,No,3,Yes,249,3,0,No,Yes,0,2,16782,3.06,0,N/A,2025-07-30
TCS05719,Employee_5719,42,Male,India,Consulting,Senior,3.5,High,None,Match,No,5,Yes,233,24,3,No,Yes,0,1,10000,4.82,0,N/A,2025-07-30
TCS05720,Employee_5720,55,Male,UK,IT,Senior,1.8,High,Basic,Match,Yes,0,Yes,253,5,1,No,Yes,2,0,43614,2.17,0,N/A,2025-07-30
TCS05721,Employee_5721,22,Male,India,IT,Junior,5.4,Medium,None,Match,No,3,Yes,252,3,1,Yes,Yes,3,1,36381,2.05,0,N/A,2025-07-30
TCS05722,Employee_5722,52,Male,India,IT,Senior,8.0,Medium,None,Match,No,5,Yes,252,0,2,Yes,Yes,2,1,41839,4.5,0,N/A,2025-07-30
TCS05723,Employee_5723,38,Male,India,IT,Mid,0.5,Low,Basic,Match,Yes,1,Yes,244,11,1,Yes,Yes,2,1,22215,3.81,0,N/A,2025-07-30
TCS05724,Employee_5724,55,Female,UK,IT,Junior,7.7,High,None,Mismatch,No,0,Yes,236,23,1,No,Yes,1,4,40575,2.91,0,N/A,2025-07-30
TCS05725,Employee_5725,40,Male,India,IT,Senior,3.7,High,Advanced,Match,No,1,Yes,260,0,1,Yes,Yes,1,0,10000,4.2,0,N/A,2025-07-30
TCS05726,Employee_5726,56,Female,USA,IT,Junior,6.9,High,None,Match,No,3,Yes,237,18,0,No,Yes,2,2,29913,3.64,0,N/A,2025-07-30
TCS05727,Employee_5727,43,Male,India,Sales,Mid,4.2,High,Basic,Match,Yes,5,No,255,0,1,Yes,Yes,1,0,29903,4.53,0,N/A,2025-07-30
TCS05728,Employee_5728,37,Male,India,IT,Mid,9.2,Medium,Basic,Match,Yes,6,Yes,245,14,2,Yes,Yes,1,2,27645,4.97,0,N/A,2025-07-30
TCS05729,Employee_5729,31,Female,India,HR,Mid,11.2,High,Basic,Match,Yes,6,Yes,253,0,2,No,Yes,0,1,26526,4.28,0,N/A,2025-07-30
TCS05730,Employee_5730,36,Female,Germany,Consulting,Mid,2.6,High,None,Match,No,4,Yes,257,0,1,No,Yes,1,3,19404,2.21,0,N/A,2025-07-30
TCS05731,Employee_5731,52,Male,USA,Consulting,Junior,8.6,Medium,None,Match,Yes,4,Yes,244,9,0,No,No,0,2,24471,4.18,0,N/A,2025-07-30
TCS05732,Employee_5732,57,Female,India,IT,Junior,4.7,Medium,Advanced,Match,No,7,Yes,252,7,1,Yes,Yes,4,2,26642,4.93,0,N/A,2025-07-30
TCS05733,Employee_5733,50,Male,India,Sales,Mid,6.3,High,Basic,Match,Yes,0,Yes,256,0,0,Yes,Yes,2,2,33039,2.4,0,N/A,2025-07-30
TCS05734,Employee_5734,55,Other,India,IT,Manager,8.2,Medium,None,Match,No,6,No,249,2,2,No,Yes,0,1,21610,3.89,0,N/A,2025-07-30
TCS05735,Employee_5735,55,Female,India,HR,Senior,1.9,High,Basic,Match,No,3,Yes,259,0,2,No,Yes,0,2,22063,3.19,0,N/A,2025-07-30
TCS05736,Employee_5736,25,Female,UK,HR,Mid,4.9,High,None,Mismatch,No,3,Yes,238,13,0,Yes,Yes,1,2,32306,4.81,0,N/A,2025-07-30
TCS05737,Employee_5737,53,Female,India,HR,Senior,5.9,Medium,None,Match,No,6,Yes,249,11,0,Yes,No,2,2,29980,2.18,0,N/A,2025-07-30
TCS05738,Employee_5738,54,Male,USA,IT,Junior,9.5,Medium,Basic,Mismatch,No,0,Yes,248,8,2,Yes,Yes,0,2,25058,4.11,0,N/A,2025-07-30
TCS05739,Employee_5739,44,Male,Germany,Finance,Junior,7.0,High,Basic,Match,No,3,Yes,237,23,0,Yes,No,1,1,15563,3.99,0,N/A,2025-07-30
TCS05740,Employee_5740,33,Male,UK,IT,Mid,5.1,High,None,Mismatch,Yes,3,Yes,246,14,2,No,Yes,0,1,22878,3.96,0,N/A,2025-07-30
TCS05741,Employee_5741,24,Male,India,Consulting,Junior,5.3,Medium,Basic,Mismatch,Yes,0,No,234,17,2,No,Yes,3,2,33288,2.46,0,N/A,2025-07-30
TCS05742,Employee_5742,39,Female,India,IT,Mid,12.5,Medium,None,Match,Yes,3,Yes,255,0,1,No,Yes,1,2,25563,2.36,0,N/A,2025-07-30
TCS05743,Employee_5743,23,Female,India,Finance,Junior,7.8,Low,Basic,Match,No,4,Yes,247,4,1,Yes,Yes,2,1,16647,2.17,0,N/A,2025-07-30
TCS05744,Employee_5744,30,Male,India,IT,Senior,7.3,High,Basic,Match,Yes,4,Yes,254,0,0,Yes,Yes,1,3,45782,2.22,0,N/A,2025-07-30
TCS05745,Employee_5745,37,Female,India,IT,Mid,9.9,Medium,Basic,Match,No,2,Yes,259,0,1,Yes,Yes,0,1,43221,4.06,1,Skills Mismatch,2025-07-30
TCS05746,Employee_5746,43,Male,India,IT,Junior,11.2,Low,Basic,Match,No,5,Yes,259,0,0,No,Yes,1,2,33827,4.84,0,N/A,2025-07-30
TCS05747,Employee_5747,50,Male,India,IT,Manager,4.6,Medium,Basic,Match,No,7,No,257,0,0,No,Yes,3,3,31108,3.58,0,N/A,2025-07-30
TCS05748,Employee_5748,35,Male,USA,IT,Mid,9.0,High,Advanced,Match,No,0,Yes,226,28,0,Yes,Yes,1,1,25203,4.13,0,N/A,2025-07-30
TCS05749,Employee_5749,52,Female,Germany,Sales,Lead,9.3,Medium,Basic,Match,No,5,Yes,242,18,0,No,No,0,1,39516,4.57,0,N/A,2025-07-30
TCS05750,Employee_5750,47,Female,USA,Finance,Junior,5.0,Medium,Basic,Match,No,5,Yes,251,5,1,Yes,Yes,0,0,14468,2.61,0,N/A,2025-07-30
TCS05751,Employee_5751,51,Male,India,Sales,Junior,7.7,Medium,None,Match,Yes,7,Yes,249,4,0,Yes,Yes,2,0,17423,2.67,0,N/A,2025-07-30
TCS05752,Employee_5752,50,Male,India,IT,Mid,4.8,Medium,None,Match,No,1,Yes,257,0,1,No,No,1,2,32548,4.11,0,N/A,2025-07-30
TCS05753,Employee_5753,50,Male,India,IT,Junior,4.6,High,None,Match,Yes,7,Yes,247,6,1,Yes,Yes,1,3,38192,3.36,0,N/A,2025-07-30
TCS05754,Employee_5754,55,Male,Australia,IT,Mid,2.5,Medium,Advanced,Match,No,1,Yes,251,9,0,No,Yes,0,1,21715,3.59,0,N/A,2025-07-30
TCS05755,Employee_5755,42,Female,USA,Sales,Junior,5.0,Medium,Basic,Match,No,3,No,229,24,1,Yes,Yes,0,1,11199,2.22,0,N/A,2025-07-30
TCS05756,Employee_5756,27,Male,UK,Legal,Junior,5.3,High,None,Mismatch,Yes,3,Yes,219,34,3,No,Yes,0,1,24360,2.87,0,N/A,2025-07-30
TCS05757,Employee_5757,37,Male,India,IT,Junior,8.8,Medium,Basic,Match,No,6,No,235,24,0,Yes,Yes,1,2,28278,2.1,0,N/A,2025-07-30
TCS05758,Employee_5758,49,Female,India,Consulting,Junior,2.6,High,Basic,Mismatch,No,7,No,238,19,1,Yes,No,0,2,38278,4.69,0,N/A,2025-07-30
TCS05759,Employee_5759,30,Female,India,Consulting,Manager,14.3,High,Basic,Mismatch,No,7,Yes,239,20,1,Yes,Yes,1,0,19388,4.5,0,N/A,2025-07-30
TCS05760,Employee_5760,27,Male,India,IT,Junior,8.1,Medium,None,Match,Yes,7,Yes,254,4,0,Yes,Yes,1,4,21695,2.96,0,N/A,2025-07-30
TCS05761,Employee_5761,51,Male,UK,Sales,Lead,4.7,Medium,Basic,Mismatch,No,5,Yes,240,12,1,Yes,No,1,1,36171,2.15,0,N/A,2025-07-30
TCS05762,Employee_5762,30,Male,USA,IT,Mid,5.7,Medium,None,Match,No,3,Yes,234,17,0,No,Yes,0,2,38247,3.92,0,N/A,2025-07-30
TCS05763,Employee_5763,53,Male,India,HR,Junior,0.5,High,Basic,Match,Yes,7,Yes,241,16,1,Yes,No,4,0,21206,2.87,0,N/A,2025-07-30
TCS05764,Employee_5764,49,Female,UK,HR,Senior,1.3,Low,Basic,Mismatch,No,6,No,241,19,2,No,Yes,3,2,17699,4.01,0,N/A,2025-07-30
TCS05765,Employee_5765,46,Male,USA,Consulting,Senior,2.3,Medium,None,Mismatch,No,1,Yes,247,13,1,Yes,Yes,0,1,27457,2.74,0,N/A,2025-07-30
TCS05766,Employee_5766,49,Male,India,IT,Mid,6.4,Medium,None,Match,No,0,Yes,254,5,0,Yes,Yes,1,2,18584,4.24,0,N/A,2025-07-30
TCS05767,Employee_5767,37,Female,India,Finance,Junior,0.5,Medium,None,Match,No,0,Yes,247,7,3,Yes,Yes,0,2,31730,2.7,0,N/A,2025-07-30
TCS05768,Employee_5768,34,Female,Germany,IT,Senior,0.6,Medium,Basic,Match,Yes,4,Yes,232,20,1,Yes,Yes,3,2,18595,4.03,0,N/A,2025-07-30
TCS05769,Employee_5769,32,Female,USA,Sales,Junior,7.0,High,None,Match,No,3,Yes,260,0,1,Yes,Yes,0,0,28827,4.02,0,N/A,2025-07-30
TCS05770,Employee_5770,46,Female,UK,Consulting,Junior,9.6,High,Advanced,Match,Yes,4,Yes,241,15,1,No,Yes,0,1,26399,2.61,0,N/A,2025-07-30
TCS05771,Employee_5771,31,Other,Germany,IT,Lead,8.8,Medium,Basic,Match,No,4,No,228,23,1,No,Yes,0,2,24453,2.18,0,N/A,2025-07-30
TCS05772,Employee_5772,43,Female,India,IT,Junior,7.3,Medium,None,Mismatch,No,1,Yes,236,15,3,No,Yes,2,2,23923,2.08,0,N/A,2025-07-30
TCS05773,Employee_5773,32,Female,UK,HR,Mid,3.5,Low,Basic,Match,Yes,1,Yes,252,2,2,No,Yes,1,3,37127,4.23,0,N/A,2025-07-30
TCS05774,Employee_5774,33,Male,India,IT,Mid,2.6,High,None,Match,Yes,0,Yes,247,7,0,Yes,Yes,0,2,18754,4.48,0,N/A,2025-07-30
TCS05775,Employee_5775,44,Female,India,HR,Mid,9.9,Low,Basic,Match,No,2,Yes,254,6,1,No,No,1,1,14305,2.29,0,N/A,2025-07-30
TCS05776,Employee_5776,54,Male,USA,HR,Senior,2.5,Medium,None,Mismatch,No,2,Yes,234,26,0,No,Yes,1,1,20345,2.06,1,AI Integration,2025-07-30
TCS05777,Employee_5777,46,Male,India,Consulting,Junior,6.5,Medium,None,Match,No,4,Yes,255,0,3,Yes,Yes,0,0,26455,4.44,0,N/A,2025-07-30
TCS05778,Employee_5778,36,Male,India,IT,Mid,0.5,High,Basic,Match,Yes,0,Yes,229,27,0,Yes,Yes,1,2,14678,2.06,0,N/A,2025-07-30
TCS05779,Employee_5779,58,Female,India,IT,Mid,4.4,High,Basic,Mismatch,No,1,Yes,240,11,0,Yes,Yes,1,2,38305,4.57,0,N/A,2025-07-30
TCS05780,Employee_5780,55,Female,UK,HR,Senior,2.0,Low,Basic,Mismatch,No,6,Yes,242,12,1,Yes,Yes,1,3,30896,4.42,0,N/A,2025-07-30
TCS05781,Employee_5781,51,Male,India,Sales,Mid,6.2,Medium,None,Match,Yes,0,Yes,260,0,1,No,Yes,2,2,30131,4.44,0,N/A,2025-07-30
TCS05782,Employee_5782,57,Female,India,HR,Lead,7.6,High,Basic,Match,No,6,No,231,29,1,Yes,Yes,0,2,13723,2.56,0,N/A,2025-07-30
TCS05783,Employee_5783,40,Female,India,Consulting,Manager,0.8,Medium,Basic,Match,No,6,Yes,252,6,1,Yes,Yes,0,2,15365,4.1,0,N/A,2025-07-30
TCS05784,Employee_5784,40,Male,India,IT,Lead,5.9,High,Basic,Match,Yes,5,Yes,245,9,1,Yes,Yes,1,1,30231,4.17,0,N/A,2025-07-30
TCS05785,Employee_5785,29,Male,India,Consulting,Senior,6.8,Low,Basic,Match,Yes,6,No,244,12,0,Yes,Yes,0,2,24462,4.05,0,N/A,2025-07-30
TCS05786,Employee_5786,38,Male,India,HR,Senior,2.8,Medium,None,Match,Yes,6,No,239,15,1,No,Yes,1,1,22082,2.52,0,N/A,2025-07-30
TCS05787,Employee_5787,47,Female,India,IT,Mid,4.5,High,Basic,Match,Yes,0,Yes,247,5,0,Yes,No,0,2,10000,3.03,0,N/A,2025-07-30
TCS05788,Employee_5788,31,Female,India,IT,Senior,9.0,Medium,None,Match,No,3,Yes,240,17,1,No,Yes,2,2,17004,2.42,0,N/A,2025-07-30
TCS05789,Employee_5789,29,Male,Canada,IT,Mid,11.0,Medium,Basic,Match,Yes,4,Yes,249,5,1,No,Yes,3,2,24959,2.49,0,N/A,2025-07-30
TCS05790,Employee_5790,48,Male,Canada,Finance,Manager,4.6,Medium,None,Match,Yes,7,No,260,0,2,No,Yes,0,1,24321,2.85,0,N/A,2025-07-30
TCS05791,Employee_5791,33,Female,USA,Consulting,Lead,6.2,Low,None,Match,Yes,3,No,239,18,0,Yes,Yes,0,1,35434,4.43,0,N/A,2025-07-30
TCS05792,Employee_5792,45,Female,India,Sales,Mid,7.3,Low,Basic,Match,Yes,7,No,244,7,1,No,Yes,1,2,30829,4.26,0,N/A,2025-07-30
TCS05793,Employee_5793,56,Male,UK,Sales,Mid,11.1,Medium,None,Match,No,5,No,243,9,1,Yes,Yes,2,2,27137,4.23,0,N/A,2025-07-30
TCS05794,Employee_5794,55,Female,India,IT,Junior,6.2,High,Basic,Match,No,7,Yes,254,6,2,Yes,Yes,3,2,40461,2.31,0,N/A,2025-07-30
TCS05795,Employee_5795,30,Female,USA,IT,Junior,4.0,Low,Basic,Match,No,2,Yes,241,10,1,No,Yes,0,0,27491,4.09,0,N/A,2025-07-30
TCS05796,Employee_5796,23,Female,India,Sales,Junior,3.7,High,None,Match,No,6,Yes,242,14,0,Yes,No,3,2,27188,3.02,0,N/A,2025-07-30
TCS05797,Employee_5797,57,Female,India,HR,Lead,7.1,High,Basic,Match,No,0,Yes,235,18,0,No,Yes,0,1,29916,4.44,0,N/A,2025-07-30
TCS05798,Employee_5798,27,Male,Australia,IT,Lead,2.9,Low,Advanced,Match,No,2,Yes,224,29,2,Yes,Yes,2,4,34112,3.01,0,N/A,2025-07-30
TCS05799,Employee_5799,48,Female,UK,IT,Junior,7.6,High,Basic,Mismatch,No,6,No,253,1,1,Yes,Yes,1,1,41987,2.45,0,N/A,2025-07-30
TCS05800,Employee_5800,34,Male,India,Consulting,Senior,3.9,High,Basic,Match,Yes,1,No,260,0,2,No,Yes,1,3,34985,4.38,0,N/A,2025-07-30
TCS05801,Employee_5801,44,Male,Germany,Sales,Junior,9.1,Medium,None,Match,Yes,1,No,249,8,2,No,No,0,2,24323,2.4,0,N/A,2025-07-30
TCS05802,Employee_5802,45,Male,India,IT,Mid,7.8,High,None,Match,No,1,No,235,18,2,Yes,Yes,1,1,19034,2.53,0,N/A,2025-07-30
TCS05803,Employee_5803,23,Female,Germany,IT,Junior,5.6,Medium,None,Match,No,7,Yes,243,10,1,Yes,No,1,1,15494,2.27,0,N/A,2025-07-30
TCS05804,Employee_5804,44,Male,Canada,Consulting,Manager,6.7,Medium,None,Match,Yes,2,Yes,234,21,2,No,Yes,0,3,16683,3.0,0,N/A,2025-07-30
TCS05805,Employee_5805,40,Female,USA,IT,Junior,1.6,Medium,Basic,Match,No,1,Yes,246,14,1,Yes,No,0,1,15875,2.22,0,N/A,2025-07-30
TCS05806,Employee_5806,43,Male,India,IT,Junior,3.7,Medium,Basic,Match,No,5,No,248,4,1,Yes,Yes,1,1,28783,3.41,0,N/A,2025-07-30
TCS05807,Employee_5807,24,Male,UK,HR,Senior,2.4,Low,Basic,Mismatch,Yes,5,No,256,0,1,Yes,Yes,0,1,20663,3.65,0,N/A,2025-07-30
TCS05808,Employee_5808,48,Female,India,IT,Junior,4.7,Low,None,Mismatch,No,2,No,236,19,0,No,Yes,2,2,27149,2.87,0,N/A,2025-07-30
TCS05809,Employee_5809,26,Other,India,Legal,Junior,3.9,Medium,Basic,Match,Yes,4,No,256,1,4,Yes,Yes,2,0,25755,3.88,0,N/A,2025-07-30
TCS05810,Employee_5810,34,Female,India,Finance,Junior,9.4,Medium,Basic,Match,No,2,Yes,235,20,3,Yes,Yes,4,1,25412,4.29,0,N/A,2025-07-30
TCS05811,Employee_5811,45,Female,India,IT,Junior,10.0,Medium,Basic,Match,No,5,Yes,229,29,0,Yes,Yes,1,3,23182,3.38,0,N/A,2025-07-30
TCS05812,Employee_5812,52,Male,India,IT,Manager,0.5,Low,Basic,Match,No,1,Yes,240,12,2,No,Yes,1,2,34460,3.01,0,N/A,2025-07-30
TCS05813,Employee_5813,53,Male,India,Finance,Mid,6.9,Low,None,Mismatch,No,7,Yes,241,15,0,Yes,Yes,1,2,19941,3.75,0,N/A,2025-07-30
TCS05814,Employee_5814,36,Female,India,HR,Junior,13.8,Medium,Basic,Match,No,1,Yes,239,15,3,No,Yes,0,1,20626,4.01,0,N/A,2025-07-30
TCS05815,Employee_5815,57,Male,India,Finance,Junior,0.8,Medium,Advanced,Match,No,4,Yes,236,17,2,Yes,Yes,0,0,23370,4.81,0,N/A,2025-07-30
TCS05816,Employee_5816,49,Female,India,HR,Junior,9.4,High,Basic,Match,No,5,No,251,6,1,Yes,Yes,1,2,30465,3.14,0,N/A,2025-07-30
TCS05817,Employee_5817,53,Male,India,Consulting,Senior,8.9,Medium,None,Match,No,2,Yes,233,21,1,Yes,No,0,2,44921,4.26,0,N/A,2025-07-30
TCS05818,Employee_5818,44,Female,USA,IT,Junior,5.1,Medium,Basic,Match,Yes,0,Yes,255,2,0,No,Yes,0,1,49994,2.26,0,N/A,2025-07-30
TCS05819,Employee_5819,56,Male,USA,HR,Mid,8.6,Medium,Basic,Mismatch,Yes,7,Yes,240,16,0,No,Yes,1,0,21110,3.33,0,N/A,2025-07-30
TCS05820,Employee_5820,48,Female,India,Sales,Mid,4.4,High,None,Match,No,5,Yes,253,0,1,No,No,0,1,42694,2.67,0,N/A,2025-07-30
TCS05821,Employee_5821,32,Male,Germany,IT,Mid,2.5,Medium,Basic,Match,No,0,No,239,17,1,No,No,1,4,12100,3.77,0,N/A,2025-07-30
TCS05822,Employee_5822,35,Male,Germany,IT,Senior,15.2,Medium,Basic,Match,No,7,Yes,257,0,0,Yes,No,0,3,10000,4.64,0,N/A,2025-07-30
TCS05823,Employee_5823,48,Male,India,IT,Junior,5.5,High,None,Match,Yes,6,Yes,256,4,1,Yes,No,1,0,31734,2.36,0,N/A,2025-07-30
TCS05824,Employee_5824,41,Female,USA,Consulting,Mid,5.3,Medium,None,Match,Yes,1,Yes,241,13,1,No,Yes,0,0,20632,2.63,0,N/A,2025-07-30
TCS05825,Employee_5825,34,Male,UK,Sales,Mid,6.7,Medium,Basic,Match,No,2,Yes,245,9,3,Yes,Yes,1,3,23920,4.99,0,N/A,2025-07-30
TCS05826,Employee_5826,38,Male,India,IT,Junior,7.2,High,None,Match,Yes,4,Yes,238,18,1,No,Yes,0,1,30760,3.14,0,N/A,2025-07-30
TCS05827,Employee_5827,55,Male,UK,Finance,Junior,11.2,Medium,None,Match,Yes,1,Yes,243,13,2,Yes,Yes,1,1,22245,2.02,0,N/A,2025-07-30
TCS05828,Employee_5828,53,Male,India,HR,Mid,9.1,High,Basic,Match,Yes,5,Yes,249,6,2,Yes,Yes,2,2,18975,3.48,0,N/A,2025-07-30
TCS05829,Employee_5829,52,Female,India,IT,Junior,5.7,Medium,None,Mismatch,No,2,Yes,243,9,2,No,Yes,2,1,29029,4.19,0,N/A,2025-07-30
TCS05830,Employee_5830,42,Female,India,HR,Lead,9.8,Low,None,Match,No,0,Yes,234,19,0,No,Yes,1,2,15924,4.29,0,N/A,2025-07-30
TCS05831,Employee_5831,55,Male,UK,IT,Senior,6.6,Medium,None,Mismatch,Yes,6,Yes,253,0,0,No,Yes,2,1,25431,3.34,0,N/A,2025-07-30
TCS05832,Employee_5832,36,Male,Germany,IT,Junior,3.9,Low,Basic,Match,No,4,Yes,229,24,1,Yes,Yes,1,1,24029,4.07,0,N/A,2025-07-30
TCS05833,Employee_5833,49,Female,India,IT,Senior,9.3,Low,Basic,Match,No,5,No,259,0,1,Yes,Yes,0,3,30353,2.28,0,N/A,2025-07-30
TCS05834,Employee_5834,42,Female,USA,Consulting,Lead,2.1,Medium,Basic,Match,Yes,0,No,231,25,0,Yes,Yes,1,0,18813,2.71,0,N/A,2025-07-30
TCS05835,Employee_5835,28,Female,India,HR,Manager,10.5,High,Advanced,Match,No,5,No,240,12,1,Yes,Yes,1,1,22489,2.81,0,N/A,2025-07-30
TCS05836,Employee_5836,46,Male,India,IT,Junior,8.8,Medium,Basic,Match,Yes,1,No,233,18,0,No,Yes,1,0,33656,4.85,0,N/A,2025-07-30
TCS05837,Employee_5837,43,Male,Canada,IT,Mid,5.3,Medium,Basic,Match,No,1,Yes,250,6,0,No,Yes,2,2,15017,2.07,0,N/A,2025-07-30
TCS05838,Employee_5838,36,Male,India,IT,Mid,7.9,Medium,None,Match,No,0,Yes,246,11,2,Yes,Yes,1,1,49451,2.6,0,N/A,2025-07-30
TCS05839,Employee_5839,49,Male,USA,IT,Lead,5.3,Medium,None,Match,No,1,Yes,247,10,1,No,Yes,2,3,20218,4.99,1,Skills Mismatch,2025-07-30
